text,label
John Bercow reveals Boris Johnson’s tennis trick https://t.co/tNmicgcYVJ,2
John Major gives his backing to Tory rebel candidates https://t.co/H8v7Zdr0lR,2
"Johnson promises Brexit on Jan. 31, trade deal in 2020",2
Johnson Races to Pass U.K. Terror Law Before Next Convict Freed,2
Johnson seeks votes in whirlwind tour of Britain https://t.co/bf5zh0o594,2
Johnson’s manifesto demands voters take a lot on trust https://t.co/CR3aYBCVy4,2
"Kelly Craft, U.S. ambassador to the UN, said the Security Council is united in its alarm over repeated missile test… https://t.co/cy49hcyJxx",2
"Lam to Update Xi, China Officials on Protests: Hong Kong Update",2
"LATEST: House Democrats plan a vote next week on the U.S.-Mexico-Canada free-trade agreement.

Pelosi says the amen… https://t.co/AA8kt2AgrD",2
Lighthizer Scores a Trifecta of Wins for Trump's Trade Agenda,2
LIVE: Senate impeachment trial continues with debate over allowing witnesses https://t.co/hr2ky3aRFy,2
Marco Rubio expects the Senate to pass at least one more coronavirus relief bill https://t.co/0ZsedODFPg,2
Merkel Calls for Reversal of CDU's 'Unforgivable' Far-Right Deal,2
Merkel Party Leader Gets Unanimous Backing for Thuringia Plan,2
Michael Bloomberg has officially entered the Democratic race for president. https://t.co/L2azcIm5tl,2
Michael Bloomberg makes it official: ‘I’m running for president’ https://t.co/w1iKZiD1Dp,2
Michael Gove warns the logistics industry to prepare for strict border controls between Britain and the EU after Br… https://t.co/CE4krhmkBO,2
Mid-Southern Bancorp appoints Robert W. Derossett as CFO,2
Mike Bloomberg is running for president — his policies will impact these big industries https://t.co/RtwU4Px1cN,2
"Mitch McConnell says voting on the USMCA won't happen next week. 

""That will have to come up, in all likelihood, r… https://t.co/rjqIpJPU3i",2
"Naive Brazil to Rethink Relations With U.S., Bolsonaro Ally Says",2
New Hampshire Debate Marks New Phase in Democratic Battle,2
New Twitter Account Drives Fresh Talk of Pompeo Senate Run,2
"New York AG used pulled fraud claims to score political points, Exxon says",2
"Obviously, I am not a communist,' @BernieSanders said, adding that Trump 'maybe doesn't know the difference."" https://t.co/kaI5i9Wflu",2
Officials at Ukraine's U.S. embassy got word that the U.S. had frozen military aid in July—but it would be weeks be… https://t.co/FefZ6ISQGo,2
Partisan finger-pointing in Congress threatens to poison the debate when lawmakers try to find another emergency bo… https://t.co/QW0zRqu5Aj,2
Pelosi criticizes Trump's prayer breakfast comments as 'without class' - POLITICO,2
Pete Buttigieg is raking in more money from the entertainment industry than any of his rival Democratic presidentia… https://t.co/tkfGFxHkiQ,2
Pete Buttigieg now No. 1 in Iowa polls,2
Plaid Cymru promises ‘green jobs revolution’ for Wales https://t.co/gvCquqXb6q,2
"President Donald Trump assumes economic growth above 3% this year in his annual budget proposal, exceeding mainstre… https://t.co/UvzzuACRmO",2
President Donald Trump continued his attacks on ousted U.S. Ambassador to Ukraine Marie Yovanovich and other witnes… https://t.co/iS70j1CODY,2
President Donald Trump said that he’ll stand by his man Mike Pence in the 2020 campaign https://t.co/3P6kMk7O32,2
President Donald Trump's $4.8 trillion budget for the upcoming fiscal year proposes billions more in funding for de… https://t.co/H8nA9oT4IB,2
President Trump expected to release $4.8 trillion 2021 budget,2
"President Xi Jinping calls China’s sprawling belt and road initiative the ""project of the century,"" but many challe… https://t.co/gEHXcRX16J",2
Prime Minister of Hungary : The opportunity to reach agreement on the EU budget will certa...… https://t.co/jWlhC4WRmp,2
Prosecutors said former Trump campaign aide Rick Gates deserves leniency for his “extraordinary assistance” probing… https://t.co/ftzEvrQzdv,2
"Rabobank on Democratic primary: ""Oddly for the ‘party of the workers’, two of its 18 candidates for president are n… https://t.co/gEWb4uXfsS",2
Rebel in tweed battles to defend his seat against former party https://t.co/I16hXgX5c4,2
"Rep. Alcee Hastings, who faces House ethics probe, paid his girlfriend more than his chief of staff https://t.co/LFGBJPrAtS",2
Rep. Jerry Nadler leaves Trump impeachment trial to be with his wife as she battles cancer https://t.co/oHh8E2STU7,2
Republicans & Democrats Agree: Give Vast Snooping Powers To The US Government https://t.co/qzg817g3Wb,2
Rudy Giuliani discussed representing a state-owned Ukrainian bank in a legal dispute over the summer even while pub… https://t.co/JBO1dBUw7M,2
Rudy Giuliani says documents on Joe Biden will be released ‘if I disappear’ https://t.co/V4vqiQPJ22,2
"Rudy Giuliani Sought Role in Ukraine Bank Case While He Dug for Dirt - BBG

https://t.co/CfRi0VC4Zd",2
Ruth Bader Ginsburg Hospitalized Again https://t.co/hjvKCX4Fs9,2
"Ruth Bader Ginsburg released from hospital, ‘doing well’ https://t.co/0w5j6BCUue",2
Sanders Says He Had Campaign Best $25 Million Haul in January,2
Sanders Targets Buttigieg Over His Ties to Billionaires,2
"Sanders, Buttigieg chase New Hampshire Democrats as Trump crashes the party https://t.co/6LPkGzpCf4",2
Scotland's First Minister Nicola Sturgeon says a standoff with Boris Johnson over a second Scottish independence re… https://t.co/XdyZ2BPgXW,2
Scottish Finance Secretary Quits Hours Before Budget Speech,2
Scottish Nationalist Victory Sets Up Standoff Over Independence,2
"Senate Chairmen Say Ukraine Meddling 'Not Debunked', Demand Docs From DNC Contractor  https://t.co/mmLk6LL2db",2
Senate Democrats Demand White House Testimony on Impeachment,2
Senate Passes Bill To Support Hong Kong Protestors,2
Senate to vote on calling witnesses in Trump impeachment https://t.co/xAUA1gGpXv,2
"Shortly after Mr. Trump’s election victory, for example, Mr. Clinesmith texted another official that “the crazies w… https://t.co/yXp7sXbzdk",2
South Africa’s Economic Freedom Fighters Party Keeps Top Leaders,2
STATEMENT FROM THE DOMINICAN REPUBLIC MINISTER OF TOURISM FRANCISCO JAVIER GARCÍA  https://t.co/R4zUobXF8P,2
Stephen Poloz to step down as Bank of Canada governor https://t.co/OCK1beah3N,2
STURGEON: BREXITEERS `MESSED IT UP',2
"Support for Impeachment is dropping like a rock, down into the 20’s in some Polls. Dems should now get down to work… https://t.co/O9sWK7ibHM",2
Tax Relief Leads Governors' 2020 Agendas (Radio),2
Taylor Caswell on the Political Impact of New Hampshire's Economy,2
The bottom line among the Wall Street/Chicago Mercantile Exchange crowd is that Trump is a disgrace but Warren is a… https://t.co/vqRVjkNlo4,2
The Democratic presidential candidates' yearlong non-aggression pact is over https://t.co/NNO6gGgUVn,2
The Democrats’ 3 worst ideas https://t.co/kUY9I5XCdt by @rickjnewman https://t.co/OzJIrjUT1d,2
The facts pile up against Trump in impeachment inquiry https://t.co/KUrEwa9azu,2
The first challenges to Benjamin Netanyahu’s continued rule have started to roll in https://t.co/2C37NAOovs,2
"The Impeachment Scam is driving Republican Poll Numbers UP, UP, UP! Thank you Shifty.",2
The Justice Department urged the Supreme Court to hear President Trump’s bid to prevent his tax returns from being… https://t.co/1i63ccjsaO,2
The latest Eastern European politician to face accusations of plagiarism is the Serbian finance minister https://t.co/tonWgjPsIo,2
The most compelling political images of the week https://t.co/2Lk6hwGhKF https://t.co/a0Rq7FxCEN,2
The New Hampshire primaries are tomorrow and Democrats have been competing over independent voters. Pete Buttigie… https://t.co/ArKS7vfjpC,2
The results of Hong Kong's district council elections show the city’s 7.4 million people remain firmly on the side… https://t.co/QQ0DzGVflB,2
"The Trump administration announced a plan Wednesday to end food-stamp benefits for about 700,000 Americans https://t.co/0SHXpOpFEF",2
The Trump administration is changing a key exemption to America's trade-remedy laws to make it easier to penalize s… https://t.co/3ojMuLQBe6,2
"The U.K.'s Women's Equality Party says politicians are letting them down ahead of #generalelection2019.

We spoke t… https://t.co/BBCVp5XEzx",2
The U.S. House voted to require states with a history of voter suppression to get federal approval for election-law… https://t.co/4zFzOFwlzx,2
The UK General Election – Johnson Wins with an Emphatic Majority,2
The Unspoken Truth: What Impeachment Exposed About Trump and 2020 https://t.co/pYTYBcD55I,2
"There are Democrats that can win 2020 election, billionaire Trump-ally Tom Barrack says https://t.co/USRsmOtFkw",2
This week in Trumponomics: Wowsa https://t.co/xzddnI5ZJS by @rickjnewman https://t.co/QgiJR8PisP,2
Today in Brexit: European Union members are ratcheting up their negotiating demands https://t.co/Qnh48BCc2l,2
Top Trump Adviser Says U.K. Slips Behind EU in Trade Priorities,2
"Tory Win Will Encourage U.K. House-Price Gains, Rightmove Says",2
"Trudeau ""Open"" To Handing Out Taxpayer-Funded Heroin To Vancouver Addicts https://t.co/1oxQPgvKmC",2
Trudeau's Finance Chief Says Coronavirus Will Take 'Real' Toll,2
Trump Attacked Boris Johnson Over Huawei in Heated Phone Call,2
Trump Beats Congressional Democrats’ Emoluments Lawsuit,2
Trump brings a third case over his financial records to the Supreme Court https://t.co/1COXcKDqs7,2
Trump budget proposes $150 million for creation of uranium reserve,2
Trump Budget Sets Up Clash With $4 Billion Cut for Warships,2
Trump Grabs Spotlight Ahead of New Hampshire Democratic Primary,2
Trump has asked the Supreme Court to stop Deutsche Bank and Capital One from handing over his financial records to… https://t.co/ljpUQlkKhr,2
Trump has complied with a court order to pay $2 million in damages after he admitted misusing his personal charitab… https://t.co/m96hnX4zG0,2
"Trump Impeachment Drama Not Changing Minds, New Polls Show",2
Trump Impeachment Fury Sows Fear of Payback Among Diplomats,2
Trump Is Still Studying Ways to Crack Down on Chinese Stocks,2
Trump looks to kill student loan forgiveness program,2
Trump Offensive Leaves Iran’s Hardliners Ascendant as Poll Nears,2
Trump Plans to Attend World Economic Forum in Davos Next Month,2
"Trump rally was a winter boost for NJ summer resort but he still has to pay for it, mayor says https://t.co/QxnqCfYNlX",2
TRUMP SAYS GOING TO TAKE 'GOOD LOOK' AT HONG KONG BILL,2
Trump Says He’s ‘Strongly’ Considering Impeachment Testimony,2
Trump Sets Up Clash in Congress With $4 Billion Cut for Warships,2
Trump urged the U.S. Supreme Court to block a House subpoena for 8 years of his financial records https://t.co/H1ri2xARmc,2
Trump Vengeance Illuminates Legislative Branch Weakness (Radio),2
Trump wants to extend his tax overhaul. What it means for you https://t.co/oyZkB8XSSR,2
Trump: Here's My New Plan For Your Student Loans,2
Trump’s ‘America First’ Tensions Exposed as Defense Secretary Ends Asia Trip,2
Trump’s Acquittal Boxes In Republicans,2
"Trump-branded properties lost value since the 2016 election, study shows",2
Trump's $4.8 trillion budget gets chilly reception from Congress,2
Trump's $4.8 trillion budget likely to get thumbs-down from Congress,2
Trump's $4.8 trillion budget likely to get thumbs-down from Congress #economy #MarketScreener… https://t.co/sC5zHKdtiv,2
Trump's campaigning on the roaring economy. Here's how Democrats plan to stop him. - NBC News,2
Trumps FY2021 budget proposal plans 0.3% rise in defense spending,2
Trump's Impossible Fight To Stop Theft Of Ideas https://t.co/2WWs59v0V3,2
Trump's proposed budget would kill a loan program that an electric-truck company is counting on to revive an Ohio f… https://t.co/fCqbeQJNdE,2
U.K. Names Pierce Envoy to U.S. at Critical Time for Allies,2
U.K. Rainmakers Eye Return to Dealmaking After Tory Election Win,2
U.K.'s Gove Warns Industry to Brace for Strict Border Controls,2
U.S. counterintelligence chief warns of meddling after Iowa caucus confusion https://t.co/pqoyh8jQ5m,2
U.S. House Democrats claim victory in revamping U.S.-Mexico-Canada trade pact #economy #MarketScreener… https://t.co/vP6tfJeMkE,2
"U.S. Is Open to Dialogue With Iran, Special Envoy Hook Says",2
U.S. officials are signaling the EU might be an easier target than Britain for a quick outcome aimed at avoiding a… https://t.co/L0oYoaPtzV,2
U.S. officials are signaling the European Union might be an easier target than the U.K. for a quick outcome aimed a… https://t.co/c5D7GJJbPf,2
UK politicians face ‘steep learning curve’ on EU trade https://t.co/TD3IHQEPMY,2
"Ukraine, Trump, & Biden - The Real Story Behind ""Ukrainegate"" https://t.co/Qf8APlLO01",2
UK's Labour vows action on 'tax and wage cheat' multinationals #Amazoncom #Stock #MarketScreener… https://t.co/k7k8nJMXll,2
UN convention pushes for recognition of educational qualifications https://t.co/Od6UFKeauF,2
UPDATE 3-UK's Johnson drops corporate tax cut plan in bid to woo voters,2
Uruguay’s conservative opposition on track for victory https://t.co/Z0BHiTjY9w,2
"US President Trump's reelection campaign ran more than 6,000 Facebook ads mentioning impeachment during the first w… https://t.co/9iTISFVTtt",2
Vladimir Putin says returning control of Ukraine’s eastern border to Ukrainian forces could lead to a genocide simi… https://t.co/3rEkTNWGQQ,2
"Watch this tense exchange between former VP Joe Biden and an Iowa voter. Biden appears to call the man “fat,” but h… https://t.co/58DVgg0qvD",2
WATCH: Trump participates in a small business round table discussion  https://t.co/hMmj9OaAw3,2
WATCH: Trump sits in on a listening session with tobacco executives and public health groups over the vaping epidem… https://t.co/kNUteb1X4x,2
"We should never underestimate the political commitment to the euro, says Financial Times’ @martinwolf_ to our host… https://t.co/j7hXUWAcau",2
What is driving Sinn FÃƒÂ©in's electoral surge in Ireland? https://t.co/bP3Quxb6p2,2
Where’s the Fake Whistleblower? Where’s Whistleblower number 2? Where’s the phony informer who got it all wrong?,2
"White House calls for biggest NASA budget in decades to reach the moon, Mars",2
Why a Trump win would be worse for markets than a Warren win,2
Why a Trump win would be worse for markets than a Warren win https://t.co/BAghX3ybF8 by @SibileTV https://t.co/qA6dReA7jo,2
William Barr Is Attacking His Own Department,2
��🇰 Hong Kong’s pro-democracy candidates won an overwhelming victory in district council elections on Sunday after m… https://t.co/XMf6MwQRp5,2
